,order_date,order_id,customer,grand_total
4060,2014-07-01,CA-2014-163006,Gary Hansen,1585
4061,2014-09-16,CA-2014-163020,Meg O'Connel,36
4062,2014-08-19,CA-2014-163069,Pauline Johnson,10
4063,2014-08-28,CA-2014-163097,Sarah Foster,121
4064,2014-10-10,CA-2014-163125,Maria Bertelson,321
4065,2014-12-02,CA-2014-163139,Craig Carreira,259
4066,2014-10-14,CA-2014-163160,Troy Staebel,171
4067,2014-11-08,CA-2014-163188,Erin Creighton,38
4068,2014-05-04,CA-2014-163209,Mike Kennedy,49
4069,2014-02-17,CA-2014-163265,Joy Smith,705
4070,2014-08-08,CA-2014-163321,Fred McMath,80
4071,2014-09-25,CA-2014-163335,Anna Gayman,79
4072,2014-12-22,CA-2014-163405,Bradley Nguyen,13
4073,2014-12-26,CA-2014-163510,Joni Wasserman,400
4074,2014-06-27,CA-2014-163531,Steven Cartwright,240
4075,2014-08-04,CA-2014-163566,Ted Butterfield,17
4076,2014-11-18,CA-2014-163629,Ruben Ausman,286
4077,2014-12-25,CA-2014-163671,Dave Poirier,21
4078,2014-09-08,CA-2014-163692,Dean percer,8
4079,2014-10-05,CA-2014-163818,Paul Stevenson,20
4080,2014-12-29,CA-2014-163860,Lori Olson,126
4081,2014-11-11,CA-2014-163874,Nick Crebassa,26
4082,2014-03-03,CA-2014-163902,Maribeth Yedwab,677
4083,2014-12-29,CA-2014-163979,Kristen Hastings,726
4084,2014-12-19,CA-2014-164000,Aaron Hawkins,19
4085,2014-11-25,CA-2014-164028,John Lee,224
4086,2014-05-24,CA-2014-164042,Ken Lonsdale,70
4087,2014-11-03,CA-2014-164049,Ken Heidel,24
4088,2014-01-27,CA-2014-164098,Claire Gute,18
4089,2014-07-01,CA-2014-164112,Neil Ducich,1085
4090,2014-11-13,CA-2014-164168,Lindsay Shagiari,256
4091,2014-01-31,CA-2014-164329,Michael Moore,129
4092,2014-11-13,CA-2014-164364,Christine Sundaresam,47
4093,2014-07-16,CA-2014-164378,Michelle Moray,729
4094,2014-02-19,CA-2014-164707,Cynthia Voltz,287
4095,2014-09-19,CA-2014-164756,Saphhira Shifley,998
4096,2014-10-16,CA-2014-164819,Ricardo Sperren,13
4097,2014-12-29,CA-2014-164826,Jennifer Ferguson,135
4098,2014-12-03,CA-2014-164917,Michael Kennedy,48
4099,2014-07-12,CA-2014-164959,Katherine Nockton,9
4100,2014-09-16,CA-2014-165008,Doug O'Connell,295
4101,2014-11-27,CA-2014-165029,Adam Hart,13
4102,2014-12-12,CA-2014-165099,Dennis Kane,1
4103,2014-09-22,CA-2014-165155,Brendan Murry,16
4104,2014-11-14,CA-2014-165204,Michael Nguyen,729
4105,2014-06-18,CA-2014-165323,Steven Roelle,3506
4106,2014-08-04,CA-2014-165386,Charlotte Melton,183
4107,2014-03-21,CA-2014-165491,Helen Wasserman,266
4108,2014-10-18,CA-2014-165603,Saphhira Shifley,63
4109,2014-11-18,CA-2014-165687,Christine Sundaresam,35
4110,2014-12-03,CA-2014-165715,Barry Gonzalez,33
4111,2014-06-23,CA-2014-165757,Paul Lucas,50
4112,2014-12-22,CA-2014-165841,Dean Braden,518
4113,2014-04-08,CA-2014-165904,Hallie Redmond,235
4114,2014-08-18,CA-2014-166093,Rick Wilson,3398
4115,2014-04-12,CA-2014-166128,Luke Weiss,242
4116,2014-07-16,CA-2014-166142,Magdelene Morse,337
4117,2014-03-25,CA-2014-166184,Harold Ryan,725
4118,2014-04-22,CA-2014-166198,Joni Wasserman,174
4119,2014-03-14,CA-2014-166296,Karen Ferguson,315
4120,2014-09-23,CA-2014-166317,Jim Epp,438
4121,2014-02-20,CA-2014-166415,Max Engle,11
4122,2014-11-25,CA-2014-166436,Todd Sumrall,983
4123,2014-03-20,CA-2014-166499,Vivek Grady,9
4124,2014-05-17,CA-2014-166576,John Murray,221
4125,2014-05-21,CA-2014-166695,Chuck Clark,868
4126,2014-11-18,CA-2014-166709,Hunter Lopez,10500
4127,2014-11-13,CA-2014-166835,Dennis Kane,221
4128,2014-04-21,CA-2014-166849,Sanjit Jacobs,44
4129,2014-09-19,CA-2014-166856,Tony Sayre,111
4130,2014-09-12,CA-2014-166898,Ken Heidel,163
4131,2014-11-24,CA-2014-166919,Alan Hwang,196
4132,2014-12-02,CA-2014-166926,Sean O'Donnell,184
4133,2014-04-25,CA-2014-166933,Michael Granlund,2
4134,2014-05-24,CA-2014-167003,Vivek Sundaresam,171
4135,2014-11-24,CA-2014-167017,Dan Campbell,4
4136,2014-06-11,CA-2014-167080,Linda Cazamias,8
4137,2014-10-22,CA-2014-167094,Damala Kotsonis,512
4138,2014-03-25,CA-2014-167101,Brian Moss,248
4139,2014-12-11,CA-2014-167150,Ben Peterman,86
4140,2014-11-03,CA-2014-167227,Nora Paige,96
4141,2014-09-23,CA-2014-167381,Erica Hernandez,270
4142,2014-12-03,CA-2014-167395,Kunst Miller,1271
4143,2014-08-14,CA-2014-167542,Keith Dawkins,18
4144,2014-07-26,CA-2014-167549,Evan Minnotte,298
4145,2014-09-04,CA-2014-167626,Muhammed Yedwab,110
4146,2014-03-07,CA-2014-167640,Frank Carlisle,529
4147,2014-10-06,CA-2014-167661,Mike Pelletier,122
4148,2014-05-07,CA-2014-167668,Toby Carlisle,59
4149,2014-02-04,CA-2014-167703,Matt Collins,291
4150,2014-01-16,CA-2014-167752,Robert Waldorf,1959
4151,2014-11-19,CA-2014-167871,Art Ferguson,47
4152,2014-05-22,CA-2014-167899,John Grady,538
4153,2014-07-31,CA-2014-167913,John Lee,357
4154,2014-11-07,CA-2014-167941,Jill Fjeld,831
4155,2014-11-12,CA-2014-167976,Jeremy Lonsdale,26
4156,2014-04-25,CA-2014-168102,Christine Phan,114
4157,2014-07-04,CA-2014-168109,Jim Kriz,4151
4158,2014-03-06,CA-2014-168123,Julia Dunbar,376
4159,2014-08-07,CA-2014-168172,Shahid Hopkins,70
4160,2014-11-03,CA-2014-168179,Joy Bell-,19
4161,2014-03-07,CA-2014-168193,Roland Murray,98
4162,2014-04-28,CA-2014-168228,Arthur Prichep,184
4163,2014-12-12,CA-2014-168389,Darrin Van Huff,874
4164,2014-08-04,CA-2014-168396,Bruce Degenhardt,176
4165,2014-09-10,CA-2014-168403,Damala Kotsonis,42
4166,2014-11-25,CA-2014-168641,Kelly Andreada,519
4167,2014-10-13,CA-2014-168655,Michelle Lonsdale,675
4168,2014-05-30,CA-2014-168739,Henia Zydlo,65
4169,2014-10-15,CA-2014-168837,Joni Wasserman,9
4170,2014-11-20,CA-2014-168858,Justin Deggeller,2521
4171,2014-05-05,CA-2014-168900,Shahid Hopkins,2
4172,2014-08-02,CA-2014-168942,Eric Murdock,187
4173,2014-11-03,CA-2014-169005,Barry Gonzalez,6
4174,2014-07-11,CA-2014-169012,Beth Fritzler,42
4175,2014-04-23,CA-2014-169054,Meg O'Connel,254
4176,2014-07-04,CA-2014-169124,Maria Bertelson,129
4177,2014-08-15,CA-2014-169264,Nora Preis,22
4178,2014-03-22,CA-2014-169285,Robert Waldorf,283
4179,2014-09-03,CA-2014-169327,Marc Harrigan,703
4180,2014-10-13,CA-2014-169362,Sung Pak,40
4181,2014-04-10,CA-2014-169404,Noah Childs,103
4182,2014-12-25,CA-2014-169411,Ann Chong,38
4183,2014-09-10,CA-2014-169439,Logan Currie,92
4184,2014-02-05,CA-2014-169474,Jay Fein,33
4185,2014-10-13,CA-2014-169607,Christina Anderson,10
4186,2014-06-16,CA-2014-169691,Dean percer,147
4187,2014-07-26,CA-2014-169810,Raymond Buch,20
4188,2014-09-22,CA-2014-169817,Emily Burns,2
4189,2014-12-15,CA-2014-169859,Mike Pelletier,135
4190,2014-11-25,CA-2014-169894,Mark Van Huff,437
4191,2014-06-16,CA-2014-169901,Clay Cheatham,48
4192,2014-09-26,CA-2014-169929,Luke Schmidt,40
4193,2014-12-25,CA-2014-169978,Hunter Glantz,286
4194,2014-06-20,CA-2014-169999,Jim Sink,141
4195,2011-03-10,US-2011-100279,Scott Williamson,22
4196,2011-09-14,US-2011-100853,Jennifer Braxton,73
4197,2011-05-09,US-2011-102071,Patrick Gardner,236
4198,2011-12-13,US-2011-102631,Ellis Ballard,94
4199,2011-04-11,US-2011-102715,Jay Kimmel,737
4200,2011-03-11,US-2011-103338,Richard Bierner,8
4201,2011-07-14,US-2011-103905,Arthur Wiediger,68
4202,2011-03-31,US-2011-104759,Dorothy Dickinson,88
4203,2011-10-10,US-2011-105137,Richard Bierner,120
4204,2011-03-30,US-2011-105151,Susan Gilcrest,11
4205,2011-05-23,US-2011-105767,Andrew Roberts,80
4206,2011-08-02,US-2011-106299,Nick Zandusky,886
4207,2011-12-27,US-2011-106334,Jeremy Farry,243
4208,2011-09-19,US-2011-106992,Sean Braxton,5580
4209,2011-03-21,US-2011-107405,Thomas Seio,16
4210,2011-05-19,US-2011-107699,John Huston,57
4211,2011-11-25,US-2011-107993,Sanjit Engle,51
4212,2011-12-20,US-2011-109036,Keith Herrera,31
4213,2011-06-08,US-2011-109162,Katrina Edelman,170
4214,2011-10-16,US-2011-109456,Lynn Smith,194
4215,2011-02-13,US-2011-110674,Sanjit Chand,130
4216,2011-12-26,US-2011-111171,Christina Anderson,9
4217,2011-11-29,US-2011-111353,Philip Brown,25
4218,2011-11-22,US-2011-112200,Tony Chapman,10
4219,2011-04-23,US-2011-112564,Theresa Swint,3
4220,2011-08-23,US-2011-112795,Corey Roper,19
4221,2011-12-06,US-2011-112872,Ryan Crowe,329
4222,2011-09-25,US-2011-112914,Michelle Tran,340
4223,2011-06-20,US-2011-112949,Corey-Lock,475
4224,2011-12-10,US-2011-112991,Sally Hughsby,456
4225,2011-03-30,US-2011-113124,Nat Carroll,129
4226,2011-05-20,US-2011-114188,Randy Ferguson,212
4227,2011-11-05,US-2011-114377,Barry Gonzalez,150
4228,2011-12-30,US-2011-115189,Alex Russell,776
4229,2011-09-09,US-2011-115196,Daniel Lacy,1300
4230,2011-08-26,US-2011-115413,Paul Prost,159
4231,2011-09-08,US-2011-115987,Lisa Hazard,51
4232,2011-05-27,US-2011-117058,Laurel Elliston,17
4233,2011-06-21,US-2011-117135,Naresj Patel,426
4234,2011-01-28,US-2011-117163,Ed Jacobs,427
4235,2011-09-17,US-2011-117170,Kean Takahito,53
4236,2011-03-28,US-2011-117380,Mike Pelletier,331
4237,2011-12-02,US-2011-117744,Michael Dominguez,115
4238,2011-08-05,US-2011-117968,Ricardo Sperren,1217
4239,2011-04-06,US-2011-118486,Shirley Daniels,282
4240,2011-04-08,US-2011-118997,Ruben Ausman,1216
4241,2011-09-12,US-2011-119081,Tom Ashbrook,788
4242,2011-07-23,US-2011-119137,Arthur Gainer,1520
4243,2011-11-28,US-2011-120145,Matthew Clasen,64
4244,2011-09-03,US-2011-120236,Mathew Reese,8
4245,2011-10-31,US-2011-120313,Nancy Lomonaco,74
4246,2011-04-15,US-2011-120740,Paul Stevenson,295
4247,2011-06-30,US-2011-121566,Cari Schnelling,9
4248,2011-04-11,US-2011-121734,Sanjit Engle,10
4249,2011-10-15,US-2011-122021,Anna Chung,191
4250,2011-12-12,US-2011-122959,Craig Yedwab,210
4251,2011-11-19,US-2011-123183,Georgia Rosenberg,1271
4252,2011-12-14,US-2011-123519,Sung Shariari,403
4253,2011-11-03,US-2011-124625,Stephanie Phelps,90
4254,2011-03-14,US-2011-125521,Christine Kargatis,1140
4255,2011-11-08,US-2011-126340,Emily Burns,334
4256,2011-10-11,US-2011-126571,Jill Fjeld,483
4257,2011-09-14,US-2011-127635,Scott Cohen,31
4258,2011-03-03,US-2011-127978,Jill Stevenson,362
4259,2011-04-04,US-2011-128685,Mary Zewe,7
4260,2011-03-22,US-2011-129609,Vivian Mathis,16
4261,2011-06-23,US-2011-130358,Denise Leinenbach,23
4262,2011-05-25,US-2011-130379,Janet Lee,105
4263,2011-03-18,US-2011-131275,Sample Company A,3247
4264,2011-09-09,US-2011-131870,Nicole Fjeld,91
4265,2011-03-07,US-2011-131982,Nora Pelletier,108
4266,2011-10-01,US-2011-132745,Neil Franz�sisch,5
4267,2011-09-27,US-2011-133130,Thea Hendricks,686
4268,2011-12-31,US-2011-133949,James Lanier,476
4269,2011-10-10,US-2011-134054,Fred Chung,256
4270,2011-11-04,US-2011-134187,Tiffany House,3
4271,2011-09-20,US-2011-134614,Philip Fox,618
4272,2011-11-29,US-2011-134712,Bill Stewart,13
4273,2011-09-23,US-2011-134733,Brian Moss,520
4274,2011-06-07,US-2011-134971,Bart Pistole,12
4275,2011-05-23,US-2011-135881,Greg Tran,231
4276,2011-09-21,US-2011-135972,Jack Garza,2046
4277,2011-11-01,US-2011-137155,Daniel Lacy,734
4278,2011-02-25,US-2011-137680,Jennifer Halladay,56
4279,2011-03-28,US-2011-137869,Christina VanderZanden,1191
4280,2011-12-24,US-2011-138247,Ben Ferrer,1461
4281,2011-07-07,US-2011-138758,John Lee,241
4282,2011-09-02,US-2011-138828,Katherine Ducich,73
4283,2011-09-10,US-2011-138835,Dianna Arnett,10
4284,2011-11-16,US-2011-139500,Alan Barnes,37
4285,2011-11-07,US-2011-139640,Troy Blackwell,147
4286,2011-03-10,US-2011-140116,Kean Thornton,720
4287,2011-12-06,US-2011-140452,Berenike Kampe,315
4288,2011-11-11,US-2011-140914,Brosina Hoffman,809
4289,2011-06-15,US-2011-141215,Kelly Lampkin,906
4290,2011-06-08,US-2011-141257,Carlos Soltero,586
4291,2011-12-31,US-2011-143231,Gary Mitchum,177
4292,2011-11-11,US-2011-143287,Kristina Nunn,278
4293,2011-08-19,US-2011-143581,Bill Shonely,345
4294,2011-03-01,US-2011-143707,Hallie Redmond,6
4295,2011-11-23,US-2011-143721,Damala Kotsonis,155
4296,2011-11-25,US-2011-144078,Richard Bierner,1273
4297,2011-10-14,US-2011-146353,Jim Epp,293
4298,2011-11-26,US-2011-147606,Joel Eaton,19
4299,2011-01-21,US-2011-147627,Hunter Lopez,1859
4300,2011-11-26,US-2011-147648,Lindsay Shagiari,82
4301,2011-11-16,US-2011-147704,Steven Roelle,309
4302,2011-01-21,US-2011-147774,Muhammed MacIntyre,67
4303,2011-05-04,US-2011-148194,Bill Shonely,70
4304,2011-03-17,US-2011-148838,Christine Phan,3455
4305,2011-11-19,US-2011-149034,Ruben Dartt,47
4306,2011-04-23,US-2011-150119,Laurel Beltran,593
4307,2011-07-27,US-2011-150126,Aaron Smayling,66
4308,2011-07-19,US-2011-150434,Christine Abelman,455
4309,2011-07-14,US-2011-150532,Philip Brown,56
4310,2011-12-19,US-2011-150574,Mike Kennedy,253
4311,2011-09-12,US-2011-150924,Pete Takahito,5
4312,2011-10-14,US-2011-151015,Bradley Drucker,344
4313,2011-09-26,US-2011-151925,Kean Takahito,146
4314,2011-12-26,US-2011-152030,Alan Dominguez,601
4315,2011-09-26,US-2011-152723,Henry Goldwyn,1
4316,2011-10-12,US-2011-154655,Barry Pond,22
4317,2011-05-06,US-2011-154879,Steve Nguyen,114
4318,2011-01-27,US-2011-155502,Shirley Daniels,945
4319,2011-03-21,US-2011-155544,Gary McGarr,311
4320,2011-10-03,US-2011-155817,Sara Luxemburg,68
4321,2011-07-26,US-2011-155894,Carl Ludwig,124
4322,2011-09-13,US-2011-156216,Erin Ashbrook,19
4323,2011-08-19,US-2011-156559,Lena Hernandez,639
4324,2011-04-01,US-2011-157021,Kunst Miller,47
4325,2011-06-01,US-2011-157070,Quincy Jones,204
4326,2011-04-05,US-2011-157231,Roy Phan,115
4327,2011-11-23,US-2011-157385,Sanjit Chand,1037
4328,2011-04-25,US-2011-157406,Dianna Arnett,17
4329,2011-04-02,US-2011-157847,Sam Craven,60
4330,2011-03-22,US-2011-158057,Craig Carroll,59
4331,2011-04-12,US-2011-158365,Stewart Visinsky,32
4332,2011-10-25,US-2011-158400,Aaron Hawkins,49
4333,2011-09-17,US-2011-158638,Anthony Garverick,6
4334,2011-12-27,US-2011-159611,Karl Braun,301
4335,2011-11-12,US-2011-159618,Darren Budd,203
4336,2011-11-18,US-2011-159926,Carlos Soltero,730
4337,2011-07-05,US-2011-160444,Dan Campbell,502
4338,2011-06-21,US-2011-160780,Stewart Visinsky,36
4339,2011-06-06,US-2011-161305,Sarah Bern,39
4340,2011-12-01,US-2011-161613,Matt Connell,674
4341,2011-05-16,US-2011-163146,Cindy Chapman,56
4342,2011-04-08,US-2011-163797,Pauline Chand,50
4343,2011-08-15,US-2011-164406,Brian Dahlen,505
4344,2011-08-19,US-2011-164616,Maxwell Schwartz,86
4345,2011-07-22,US-2011-164644,John Lucas,27
4346,2011-03-17,US-2011-164763,Mark Haberlin,104
4347,2011-02-19,US-2011-165589,Troy Blackwell,25
4348,2011-06-01,US-2011-165659,Liz Thompson,904
4349,2011-07-13,US-2011-165862,Grace Kelly,351
4350,2011-09-21,US-2011-166310,Joni Sundaresam,9
4351,2011-08-22,US-2011-166828,Jennifer Ferguson,12
4352,2011-10-31,US-2011-167262,Amy Cox,742
4353,2011-09-30,US-2011-167633,Ben Wallace,16
4354,2011-12-24,US-2011-167738,Julie Creighton,435
4355,2011-11-21,US-2011-168501,Jason Klamczynski,270
4356,2011-02-08,US-2011-169390,Chris Selesnick,65
4357,2011-12-30,US-2011-169789,Maureen Fritzler,552
4358,2012-06-29,US-2012-100069,Neil Franz�sisch,270
4359,2012-08-28,US-2012-100377,Todd Sumrall,2800
4360,2012-09-27,US-2012-100531,Neoma Murray,39
4361,2012-01-17,US-2012-101399,Joni Sundaresam,255
4362,2012-11-21,US-2012-101511,Joel Eaton,413
4363,2012-12-24,US-2012-103471,Jim Radford,604
4364,2012-03-29,US-2012-103996,Richard Bierner,296
4365,2012-09-03,US-2012-104185,Jennifer Braxton,120
4366,2012-10-22,US-2012-104430,Liz Thompson,5
4367,2012-12-01,US-2012-105676,Neoma Murray,7
4368,2012-06-15,US-2012-106495,Amy Cox,12
4369,2012-09-24,US-2012-106873,Kunst Miller,54
4370,2012-07-13,US-2012-107349,Sara Luxemburg,42
4371,2012-03-23,US-2012-107944,Alice McCarthy,433
4372,2012-10-11,US-2012-108966,Sean O'Donnell,980
4373,2012-09-06,US-2012-109015,Brendan Sweed,346
4374,2012-11-01,US-2012-110163,Guy Armstrong,8
4375,2012-12-19,US-2012-110261,Patrick Ryan,158
4376,2012-05-23,US-2012-110569,Emily Burns,141
4377,2012-11-14,US-2012-111927,Lycoris Saunders,96
4378,2012-03-24,US-2012-112508,Ben Peterman,7
4379,2012-05-26,US-2012-113327,Ben Ferrer,352
4380,2012-04-18,US-2012-113593,Nathan Cano,115
4381,2012-12-06,US-2012-114741,Ivan Liston,1347
4382,2012-04-26,US-2012-114839,Pierre Wener,408
4383,2012-04-30,US-2012-115238,Jane Waco,281
4384,2012-09-22,US-2012-115343,Frank Olsen,674
4385,2012-03-26,US-2012-116981,Suzanne McNair,1099
4386,2012-05-17,US-2012-117184,Odella Nelson,47
4387,2012-08-07,US-2012-117492,Noel Staavos,78
4388,2012-10-15,US-2012-118766,Lindsay Shagiari,8
4389,2012-03-10,US-2012-118906,Ken Black,90
4390,2012-11-22,US-2012-118983,Harold Pawlan,71
4391,2012-10-02,US-2012-119312,Christopher Schild,270
4392,2012-12-18,US-2012-120131,Liz MacKendrick,647
4393,2012-04-13,US-2012-120502,Bill Tyler,372
4394,2012-12-11,US-2012-120572,Gary Hwang,13
4395,2012-12-20,US-2012-120712,Chad Sievert,89
4396,2012-12-07,US-2012-120957,Kristen Hastings,13
4397,2012-04-02,US-2012-122140,Michael Oakman,130
4398,2012-07-20,US-2012-122784,Russell Applegate,1455
4399,2012-05-12,US-2012-122910,Larry Tron,202
4400,2012-12-20,US-2012-123218,Katherine Ducich,775
4401,2012-10-15,US-2012-123918,Claire Gute,137
4402,2012-06-11,US-2012-123960,Brian Dahlen,208
4403,2012-08-07,US-2012-124219,Kelly Williams,241
4404,2012-03-23,US-2012-125374,Julia Dunbar,108
4405,2012-12-21,US-2012-126214,John Stevenson,1718
4406,2012-10-15,US-2012-126235,Guy Armstrong,17
4407,2012-08-16,US-2012-126753,Sung Pak,832
4408,2012-09-17,US-2012-126977,Peter Fuller,7678
4409,2012-12-06,US-2012-127040,Speros Goranitis,1782
4410,2012-08-16,US-2012-128090,John Murray,2200
4411,2012-12-24,US-2012-128587,Harry Marie,4910
4412,2012-09-13,US-2012-129007,Ken Dana,1336
4413,2012-07-27,US-2012-129553,Patrick Gardner,30
4414,2012-12-17,US-2012-129637,Mick Crebagga,235
4415,2012-02-08,US-2012-130491,Brosina Hoffman,21
4416,2012-08-21,US-2012-130512,Sean Miller,837
4417,2012-09-15,US-2012-130519,Nat Gilpin,112
4418,2012-10-30,US-2012-131359,Frank Atkinson,603
4419,2012-12-05,US-2012-131842,Rick Reed,97
4420,2012-06-01,US-2012-132836,Ashley Jarboe,774
4421,2012-04-26,US-2012-134026,Joel Eaton,1002
4422,2012-04-18,US-2012-134271,Roland Fjeld,22
4423,2012-12-19,US-2012-134558,Peter McVee,3333
4424,2012-11-05,US-2012-136259,Christy Brittain,34
4425,2012-06-20,US-2012-136427,Justin MacKendrick,126
4426,2012-04-05,US-2012-136476,Greg Guthrie,158
4427,2012-12-25,US-2012-136749,Lena Hernandez,434
4428,2012-04-11,US-2012-136987,Andy Reiter,693
4429,2012-10-02,US-2012-137008,Jennifer Patt,236
4430,2012-12-18,US-2012-137533,Jim Kriz,21
4431,2012-12-18,US-2012-137960,Mitch Webber,166
4432,2012-12-10,US-2012-138093,Kalyca Meade,776
4433,2012-12-17,US-2012-138121,John Lee,1234
4434,2012-09-03,US-2012-138303,Mike Gockenbach,755
4435,2012-09-17,US-2012-138716,Cari Sayre,25
4436,2012-09-17,US-2012-138919,Lindsay Shagiari,344
4437,2012-03-13,US-2012-139675,Nicole Fjeld,1243
4438,2012-08-25,US-2012-139759,Nancy Lomonaco,147
4439,2012-07-26,US-2012-140200,Cynthia Arntzen,393
4440,2012-07-13,US-2012-140851,Neil Ducich,39
4441,2012-11-30,US-2012-141453,Deborah Brumfield,4
4442,2012-06-29,US-2012-141684,Michelle Moray,25
4443,2012-06-04,US-2012-142020,Tracy Collins,66
4444,2012-04-02,US-2012-142811,John Lucas,88
4445,2012-10-02,US-2012-144771,Chloris Kastensmidt,64
4446,2012-10-02,US-2012-145121,Michael Paige,27
4447,2012-12-03,US-2012-145422,Pierre Wener,359
4448,2012-02-28,US-2012-145436,Valerie Dominguez,551
4449,2012-09-03,US-2012-146745,Ann Steele,136
4450,2012-09-10,US-2012-147242,Edward Hooks,703
4451,2012-02-14,US-2012-147662,Karl Braun,428
4452,2012-12-25,US-2012-147739,Justin Deggeller,547
4453,2012-12-01,US-2012-148817,Keith Dawkins,126
4454,2012-07-17,US-2012-149629,Michael Paige,232
4455,2012-12-06,US-2012-149692,Katrina Willman,3
4456,2012-07-25,US-2012-150161,Ross Baird,25
4457,2012-03-16,US-2012-150231,Jim Kriz,18
4458,2012-09-17,US-2012-150630,Tracy Blumstein,3329
4459,2012-11-08,US-2012-151407,Rob Dowd,264
4460,2012-09-06,US-2012-151435,Shaun Weien,86
4461,2012-05-25,US-2012-152128,Nathan Mautz,149
4462,2012-11-12,US-2012-153283,Eugene Barchas,16
4463,2012-02-09,US-2012-153374,Jill Fjeld,480
4464,2012-07-03,US-2012-153500,Deirdre Greer,458
4465,2012-11-27,US-2012-154389,Eugene Hildebrand,749
4466,2012-04-19,US-2012-155369,Patrick Gardner,330
4467,2012-08-10,US-2012-156496,William Brown,712
4468,2012-08-11,US-2012-156797,Philisse Overcash,150
4469,2012-11-13,US-2012-156867,Lena Cacioppo,378
4470,2012-10-03,US-2012-157014,Bryan Mills,140
4471,2012-01-10,US-2012-157154,Michael Moore,1018
4472,2012-11-20,US-2012-158589,Kelly Williams,32
4473,2012-07-05,US-2012-158911,Roland Schwarz,17
4474,2012-11-21,US-2012-159499,Eudokia Martin,365
4475,2012-04-02,US-2012-159513,John Dryer,72
4476,2012-11-28,US-2012-159982,Dan Reichenbach,796
4477,2012-07-19,US-2012-160150,Thais Sissman,2
4478,2012-10-20,US-2012-160563,Noel Staavos,256
4479,2012-05-08,US-2012-160857,Natalie Webber,3385
4480,2012-09-13,US-2012-161347,Harry Greene,2
4481,2012-09-24,US-2012-161466,Odella Nelson,7
4482,2012-09-26,US-2012-161991,Steven Cartwright,1116
4483,2012-03-22,US-2012-163279,Justin Deggeller,1685
4484,2012-04-18,US-2012-163433,Michael Paige,544
4485,2012-06-01,US-2012-163685,Katrina Edelman,48
4486,2012-12-27,US-2012-163783,Daniel Raglin,13
4487,2012-06-16,US-2012-163825,Lena Creighton,3184
4488,2012-04-30,US-2012-164175,Paul Stevenson,213
4489,2012-08-16,US-2012-164238,Joni Wasserman,346
4490,2012-09-24,US-2012-164308,Steve Carroll,822
4491,2012-11-25,US-2012-164357,Sandra Flanagan,13
4492,2012-10-31,US-2012-164448,Damala Kotsonis,482
4493,2012-07-30,US-2012-164966,Gary Hansen,156
4494,2012-11-22,US-2012-165449,Anne Pryor,27
4495,2012-05-24,US-2012-165512,Vivek Sundaresam,610
4496,2012-11-20,US-2012-165743,Michelle Moray,160
4497,2012-07-16,US-2012-166520,Katrina Edelman,681
4498,2012-12-12,US-2012-167220,Joni Blumstein,22
4499,2012-04-13,US-2012-168704,Frank Preis,1061
4500,2012-12-10,US-2012-168732,Khloe Miller,130
4501,2012-05-21,US-2012-168914,Joel Eaton,21
4502,2012-11-27,US-2012-168935,Denny Ordway,459
4503,2013-08-27,US-2013-100405,Tom Stivers,8
4504,2013-12-17,US-2013-100419,Craig Carreira,5
4505,2013-01-08,US-2013-100461,Jack O'Briant,1672
4506,2013-09-04,US-2013-100566,Julie Kriz,84
4507,2013-07-17,US-2013-100720,Chloris Kastensmidt,644
4508,2013-10-14,US-2013-100839,Noah Childs,752
4509,2013-05-13,US-2013-101196,Filia McAdams,82
4510,2013-09-30,US-2013-101497,Pamela Stobb,19
4511,2013-09-04,US-2013-101616,Craig Yedwab,87
4512,2013-08-27,US-2013-102141,Ken Dana,147
4513,2013-08-06,US-2013-102232,Maureen Fritzler,197
4514,2013-05-06,US-2013-102239,Lindsay Williams,1692
4515,2013-04-22,US-2013-103646,Sibella Parks,196
4516,2013-12-07,US-2013-103674,Anne Pryor,1018
4517,2013-12-17,US-2013-104794,Keith Dawkins,4
4518,2013-09-04,US-2013-104815,Rob Beeghly,199
4519,2013-07-29,US-2013-105452,Barry Franz,327
4520,2013-05-31,US-2013-105578,Maribeth Yedwab,874
4521,2013-08-23,US-2013-106313,Deirdre Greer,19
4522,2013-04-09,US-2013-106600,Raymond Messe,355
4523,2013-11-06,US-2013-106677,Alejandro Savely,24
4524,2013-04-17,US-2013-107440,Bill Shonely,9135
4525,2013-10-15,US-2013-108098,Christine Phan,177
4526,2013-12-03,US-2013-108455,Mike Kennedy,100
4527,2013-06-15,US-2013-108497,Marc Harrigan,599
4528,2013-02-05,US-2013-108504,Paul Prost,2076
4529,2013-03-14,US-2013-108637,Adam Bellavance,334
4530,2013-12-13,US-2013-108777,Jim Mitchum,403
4531,2013-09-27,US-2013-109260,Tanja Norvell,432
4532,2013-11-20,US-2013-110156,Eric Hoffmann,297
4533,2013-09-28,US-2013-110170,Harry Marie,957
4534,2013-07-23,US-2013-111290,Dennis Kane,1137
4535,2013-12-31,US-2013-111528,Julie Prescott,488
4536,2013-11-05,US-2013-111563,Sally Matthias,77
4537,2013-02-09,US-2013-112396,Justin Ritter,122
4538,2013-11-15,US-2013-112970,Tim Brockman,10
4539,2013-03-11,US-2013-112977,Caroline Jumper,177
4540,2013-03-16,US-2013-113509,Paul Lucas,84
4541,2013-08-10,US-2013-113649,Helen Andreada,645
4542,2013-11-14,US-2013-113677,Corinna Mitchell,2295
